zip_2,term,int_rate,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_bal,revol_util,mort_acc,credit_history,credit_line_ratio,balance_annual_income,fico_avg_score,installment_amnt_ratio
53,0.4276984052182938,4.552401647601139,1.289457180345682,6.419187327056925,3.6305398626152736,0.6070573557084917,0.48406431241612574,0.8505855150950519,2.1066138152796334,8.0264674661654,19564.374954698236,24.10283959856404,2.2821028853598744,2573.200166818797,0.15763232083446818,0.1116802466819677,31.907797884101818,0.004151157894811228
54,0.4386007728541151,4.53140850516883,1.2771029857962626,6.3417153572508385,3.6063129256550126,0.5916234558275645,0.49006153684072523,0.8509197227472056,2.087520757852178,8.078478674194223,14101.781260497173,23.535147579013085,2.3386768482521947,2420.311692175057,0.1607018509143222,0.11417932881326315,31.353381140547086,0.004308334409626001
55,0.4376448233223067,4.59052743004589,1.2929079694110772,6.446119570353915,3.6517948287093036,0.6090583671922384,0.4933893067870927,0.8396755112290426,2.1745165777973128,8.095104979226479,23577.297687475948,24.244024990546702,2.0142024531517997,2534.3440759006317,0.16984553670494287,0.10979541479348007,30.601116601596484,0.004286263669247758
56,0.4302687116760908,4.533149279241583,1.284024628573308,6.379714862014692,3.601036774028659,0.5954272445344885,0.46437490271507964,0.8548846210435953,2.1774160134619036,8.464696640188386,12287.3504908986,23.968027684079118,1.9158684786305233,2511.51220568753,0.17143311408135475,0.11372026369669358,30.4785462281679,0.004234175447688025
57,0.4262518051123111,4.4820405176649025,1.2738691909309539,6.311935524837684,3.5798044901601944,0.6250956385968914,0.47471648035912456,0.8474443202062423,2.1305129370736333,8.26672862963503,15968.255386960862,23.18136703191518,2.06504625267659,2353.862293441426,0.16674002365847448,0.11263846525468675,28.635079622850093,0.004142755889226922
58,0.40733100161833896,4.597493506813872,1.2339298355525825,6.084312714675707,3.5459187997528216,0.6693681918018848,0.5229831927808831,0.802662631077215,2.2150561403769764,8.605316356599161,18633.757686270616,23.552211082953697,1.7096668839550373,2470.5702818626273,0.18085592238191206,0.11274348600093312,28.188560927807256,0.004161622130214775
59,0.4300659998544741,4.457391428880183,1.2565305829691424,6.234207653942309,3.5590692891075966,0.6309481317079483,0.4846806637864003,0.8392549840912152,2.2290725950031276,8.442406209076989,17188.00200281756,24.292634001291187,2.0063792658870754,2441.526621251767,0.16465383870086603,0.11426459913973395,31.032793769797543,0.0041771783738905445
60,0.41622823836632533,4.553127514120089,1.292218054700688,6.419666673449546,3.6296183790461347,0.6396569052152437,0.5147685317279334,0.8321785779526878,2.3167397594684562,8.072337306143059,25079.358388346438,24.075738008379705,2.159534836095671,2670.512690307525,0.17056831962356137,0.1085859927565671,30.975920912054733,0.004091201289917381
61,0.43285546001040803,4.598479880960533,1.2917079073697215,6.41202624227654,3.532905737026608,0.5781308872621056,0.49112536375211463,0.8388565619632748,2.1907816031347136,8.198204557214218,16324.284523730275,23.946121357547014,2.191309661488431,2553.2922031744856,0.16370785868188112,0.1119199328243523,31.530412528860943,0.004212135648801284
62,0.4381381381547212,4.555481821145797,1.3013763209316274,6.431417263914422,3.5476756754968792,0.5803220146401301,0.49428868653000235,0.8374851862257804,2.0073995638048387,8.035471690561463,14849.415222646096,23.762876392736953,2.138113674539661,2414.191118166154,0.1611447172201085,0.11474873436051039,30.558160993446144,0.004301344034902347
63,0.43933503859614,4.560249590896307,1.2976132056519638,6.4457569405697095,3.6285214575867895,0.5956939570451887,0.5147572166754759,0.8361575904032399,2.1537223599990227,8.116685824498253,20003.6182922958,24.119891678964958,2.3207869646407366,2547.355014376161,0.16947872459991897,0.11221833821334488,31.411524942944073,0.004298090914447153
64,0.444367463742357,4.60847001397914,1.3061546421153851,6.510907843620546,3.6056018585783063,0.5762970689796775,0.4853554512452086,0.838167183987128,2.16000453930218,8.128813308803375,16398.592214442036,23.80186595263623,2.0957228715668377,2514.8388005069937,0.16854502207592556,0.11188425401765685,31.979129242710417,0.004340521512950364
65,0.4293894390481367,4.519022027824785,1.2901745643461937,6.394768992270084,3.579461209759627,0.5827385162264932,0.5049505282120537,0.8415667188856294,2.1238370282734245,8.346793616072311,15227.388371591021,23.81080912715951,2.0502233295696235,2478.588339603557,0.16944359519915697,0.11601240542489291,30.510022657965937,0.004326238674843668
66,0.43666388557852587,4.557588637672907,1.2988223718934815,6.4686061620375686,3.6053632268215683,0.6009391400610032,0.49817236137693005,0.8335036031323768,2.13975475612131,8.254739166518938,16574.63203883171,23.637902792703507,2.1063894291832996,2521.3857682252046,0.17182557898530973,0.11315102170625886,31.17922043660128,0.004244942747515412
67,0.43436402279611647,4.515157141786973,1.2961523928027032,6.411377979021744,3.588925084975162,0.6006375065675068,0.4771141185141762,0.8417608734945665,2.1487564902354928,8.081946528727512,11852.386988942619,23.264514034329,1.952152593134339,2484.34279150179,0.166048958098695,0.11455855876110557,30.624977726025843,0.004224242507695506
68,0.4230491822813293,4.781674762860839,1.2811273876424827,6.379007117207952,3.667862970629639,0.6534454157659125,0.48036312620252364,0.8193142546658695,2.122547443255666,8.63953031772942,18355.610811940536,22.993473281720615,1.8716722818403493,2534.8795144202013,0.18031105339392817,0.11456501474704299,29.937702356052995,0.004244974440462711
69,0.458865128622083,4.70106865905803,1.2702993901829471,6.243661545098938,3.826148404552617,0.6209125909645274,0.4797709824503026,0.8243768718295822,2.4971756908886893,8.343755438544354,9340.483005745516,23.45526368549981,1.6312906782634127,2301.1244311803753,0.17149362239781618,0.12558594608456683,27.31940880049323,0.004357135733789378
70,0.44177896474645345,4.657125545954055,1.318762709973328,6.547595545077066,3.59259961371616,0.6318618601982935,0.5092651143967417,0.8330169160338865,2.375811820883099,8.396687288247906,16983.89297343916,24.503781295812356,1.9650580105112605,2625.6472550982962,0.17192393081526092,0.11149216542420888,31.655074008134292,0.004362090277117706
71,0.43366099914600126,4.63817501322219,1.3125294234541003,6.4942503490387,3.5177513980630257,0.6331746597193907,0.5022629787293227,0.8387980780942763,2.301240557336475,8.501993205015928,15347.90144698475,24.30071294224188,1.8659308570113724,2658.8340820730277,0.17247983839123984,0.11494758037199247,31.036969396065633,0.004281237019732302
72,0.4416862296899014,4.582092225401268,1.298933093938845,6.397696904131183,3.53773272791608,0.583110223904278,0.5124951011275648,0.830922534733596,2.217755673185116,8.297576731252406,13480.172697758278,23.418050291667992,2.049278332633909,2603.471687556325,0.17175756033940512,0.11314505720054735,30.695410148582145,0.004387999599081478
73,0.4429178948796132,4.5225948760022625,1.2900588556744452,6.410015910528192,3.6024193629626575,0.60158223652609,0.49126410193269243,0.8270678997526535,2.324027278039167,8.295280657689675,16759.70528585385,24.203474159005054,2.1205231683587256,2609.468253231719,0.1700653158423747,0.1112842588131696,30.775659066812256,0.004337733909432843
74,0.43664879011500735,4.505173573792762,1.2914587970747606,6.383833130872106,3.6219559862812987,0.5958937836129338,0.48993782975096356,0.8313014272079194,2.178843804241839,8.293145436795996,18123.493669508574,24.20291983015598,1.8911244108620773,2536.506197144079,0.1686064376795608,0.11262755930396964,30.05842815382436,0.004263667421756407
75,0.4271617785725652,4.570498933256924,1.293219986046105,6.42005631375053,3.6312673720393813,0.6327442722341553,0.5131415161862556,0.8243057153270221,2.3325001092113777,8.29343513422094,16027.04898287578,23.77572568588529,1.8909880494265476,2695.617887715674,0.17078042869002014,0.10889326660273999,32.00236604532283,0.004233450654166531
76,0.43260519001889775,4.565002535140437,1.2895054468437175,6.412998706409941,3.631099313055886,0.6073849525463701,0.49163727374679117,0.823974457630543,2.2754696342529677,8.36081492111475,14224.294201873312,23.418893491031668,1.849129216380656,2616.4115998684374,0.16857216041317413,0.11069245388388173,31.27217762104916,0.004251422179521009
77,0.422817037872927,4.5715082446891975,1.2950953174540019,6.426156154524851,3.6155818913577953,0.6409652662154771,0.5133101409755427,0.8227337260740856,2.4300495962667936,8.305533806610114,16018.693834378522,23.577975436336054,1.8216727770210734,2767.188999556226,0.17131127489128542,0.1079028863291655,31.185153032490877,0.0041702497579567035
78,0.42053525452099594,4.613026806904302,1.3046134124423128,6.465567013880419,3.658852029562957,0.6531585319632621,0.5112968263964445,0.8304474393389822,2.3403854402705844,8.387596303633607,16119.382781875169,23.47652795190579,1.8036121131375111,2638.544284440261,0.16847773264894664,0.11084997682511878,30.335185557775926,0.00412909706010382
79,0.4373819052840496,4.62922851162266,1.3125744761328257,6.5193274268522865,3.589972683773533,0.6496338385710073,0.4970252143754346,0.8179625457345385,2.3960901819597415,8.59152144114754,11872.389133700368,23.13655357085251,1.7553469173871545,2646.1465490278415,0.1715562337913449,0.11502032452048595,30.255992520965826,0.004251075577258992
